TICKER,PER,Date,TIME,Open,High,Low,Close,Total Trade Quantity,Turnover (Lacs)
ddam-D1,D1,20160917,000000,674,703,655,681,110767,0
ddam-D1,D1,20160918,000000,681,682,635,672,97434,0
ddam-D1,D1,20160919,000000,672,672,635,643,120249,0
ddam-D1,D1,20160921,000000,674,674,632,667,46686,0
ddam-D1,D1,20160924,000000,677,677,657,657,125024,0
ddam-D1,D1,20160925,000000,670,683,655,666,72077,0
ddam-D1,D1,20160926,000000,666,676,661,665,67554,0
ddam-D1,D1,20160927,000000,651,683,651,682,15312,0
ddam-D1,D1,20160928,000000,667,682,666,666,33723,0
ddam-D1,D1,20161001,000000,666,680,653,680,9764,0
ddam-D1,D1,20161002,000000,676,676,654,666,32405,0
ddam-D1,D1,20161003,000000,657,676,633,649,71522,0
ddam-D1,D1,20161004,000000,626,670,620,645,139428,0
ddam-D1,D1,20161005,000000,659,659,621,634,28221,0
ddam-D1,D1,20161008,000000,621,659,621,651,89840,0
ddam-D1,D1,20161009,000000,665,665,635,644,16070,0
ddam-D1,D1,20161010,000000,638,655,634,646,42605,0
ddam-D1,D1,20161015,000000,646,663,635,655,65124,0
ddam-D1,D1,20161016,000000,629,639,626,626,38676,0
ddam-D1,D1,20161017,000000,621,650,616,649,27446,0
ddam-D1,D1,20170108,000000,600,600,600,600,55187,0
ddam-D1,D1,20170109,000000,582,582,582,582,2335,0
ddam-D1,D1,20170111,000000,581,581,581,581,10848,0
ddam-D1,D1,20170115,000000,577,577,577,577,6866,0
ddam-D1,D1,20170116,000000,575,575,575,575,2937,0
ddam-D1,D1,20170117,000000,574,574,574,574,13943,0
ddam-D1,D1,20170118,000000,570,570,570,570,4740,0
ddam-D1,D1,20170121,000000,569,569,569,569,2000,0
ddam-D1,D1,20170122,000000,568,568,568,568,5340,0
ddam-D1,D1,20170123,000000,567,567,567,567,3000,0
ddam-D1,D1,20170124,000000,566,566,566,566,12096,0
ddam-D1,D1,20170125,000000,562,562,562,562,6183,0
ddam-D1,D1,20170214,000000,560,560,560,560,3920,0
ddam-D1,D1,20170215,000000,559,559,559,559,2080,0
ddam-D1,D1,20170218,000000,558,558,558,558,4000,0
ddam-D1,D1,20170219,000000,557,557,557,557,3050,0
ddam-D1,D1,20170220,000000,556,556,556,556,3526,0
ddam-D1,D1,20170221,000000,556,556,556,556,14464,0
ddam-D1,D1,20170222,000000,551,551,551,551,12076,0
ddam-D1,D1,20170225,000000,548,548,548,548,6146,0
ddam-D1,D1,20170226,000000,546,546,546,546,33682,0
ddam-D1,D1,20170227,000000,537,548,537,537,552131,0
ddam-D1,D1,20170228,000000,529,564,529,541,436809,0
ddam-D1,D1,20170301,000000,554,561,520,520,517450,0
ddam-D1,D1,20170304,000000,512,519,503,503,383919,0
ddam-D1,D1,20170305,000000,491,531,491,510,96915,0
ddam-D1,D1,20170306,000000,529,541,529,541,125226,0
ddam-D1,D1,20170307,000000,562,562,512,521,102616,0
ddam-D1,D1,20170308,000000,544,544,514,525,33948,0
ddam-D1,D1,20170311,000000,528,528,508,526,65287,0
ddam-D1,D1,20170408,000000,562,571,553,571,542797,0
ddam-D1,D1,20170409,000000,567,594,562,594,243431,0
ddam-D1,D1,20170410,000000,607,614,607,614,82017,0
ddam-D1,D1,20170412,000000,638,638,638,638,154367,0
ddam-D1,D1,20170415,000000,650,670,609,670,294586,0
ddam-D1,D1,20170416,000000,697,697,634,697,185536,0
ddam-D1,D1,20170417,000000,725,725,661,691,172036,0
ddam-D1,D1,20170418,000000,686,686,650,679,67347,0
ddam-D1,D1,20170419,000000,664,693,655,693,181919,0
ddam-D1,D1,20170422,000000,691,709,682,709,351590,0
ddam-D1,D1,20170423,000000,713,730,700,730,202509,0
ddam-D1,D1,20170424,000000,729,740,688,723,370598,0
ddam-D1,D1,20170426,000000,735,765,700,765,271599,0
ddam-D1,D1,20170429,000000,785,785,769,785,971795,0
ddam-D1,D1,20170430,000000,748,786,743,746,187746,0
ddam-D1,D1,20170501,000000,737,762,737,737,20373,0
ddam-D1,D1,20170502,000000,727,727,727,727,24758,0
ddam-D1,D1,20170503,000000,715,715,715,715,4985,0
ddam-D1,D1,20170506,000000,713,713,713,713,200,0
ddam-D1,D1,20170507,000000,713,713,713,713,859,0
ddam-D1,D1,20170508,000000,769,781,712,780,734470,0
ddam-D1,D1,20170509,000000,792,792,733,733,125699,0
ddam-D1,D1,20170510,000000,711,713,711,711,107972,0
ddam-D1,D1,20170513,000000,695,695,676,676,70693,0
ddam-D1,D1,20170514,000000,650,650,648,648,26700,0
ddam-D1,D1,20170515,000000,637,703,637,703,637881,0
ddam-D1,D1,20170516,000000,735,735,723,735,129565,0
ddam-D1,D1,20170517,000000,744,767,744,767,1082818,0
ddam-D1,D1,20170520,000000,767,805,729,769,93234,0
ddam-D1,D1,20170521,000000,744,769,736,769,33346,0
ddam-D1,D1,20170522,000000,720,771,719,722,17716,0
ddam-D1,D1,20170523,000000,724,725,724,725,4000,0
ddam-D1,D1,20170524,000000,720,734,718,719,34667,0
ddam-D1,D1,20170527,000000,702,733,702,704,42015,0
ddam-D1,D1,20170528,000000,712,712,712,712,500,0
ddam-D1,D1,20170529,000000,744,744,695,695,34530,0
ddam-D1,D1,20170530,000000,681,706,681,706,9213,0
ddam-D1,D1,20170531,000000,706,706,677,677,16195,0
ddam-D1,D1,20170603,000000,677,677,671,671,29308,0
ddam-D1,D1,20170606,000000,659,659,659,659,13162,0
ddam-D1,D1,20170614,000000,653,653,653,653,9800,0
ddam-D1,D1,20170617,000000,650,706,650,700,28347,0
ddam-D1,D1,20170618,000000,639,639,639,639,4032,0
ddam-D1,D1,20170619,000000,639,639,639,639,90,0
ddam-D1,D1,20170620,000000,638,677,637,677,23071,0
ddam-D1,D1,20170621,000000,666,666,666,666,980,0
ddam-D1,D1,20170624,000000,643,643,629,643,17120,0
ddam-D1,D1,20170625,000000,649,649,624,648,12671,0
ddam-D1,D1,20170628,000000,620,632,620,631,23966,0
ddam-D1,D1,20170701,000000,612,632,612,631,10568,0
ddam-D1,D1,20170703,000000,608,609,608,609,15055,0
ddam-D1,D1,20170704,000000,603,652,603,603,15168,0
ddam-D1,D1,20170705,000000,598,598,598,598,12603,0
ddam-D1,D1,20170708,000000,594,594,594,594,5135,0
ddam-D1,D1,20170709,000000,592,592,592,592,7200,0
ddam-D1,D1,20170710,000000,650,650,650,650,200,0
ddam-D1,D1,20170711,000000,590,607,590,590,18980,0
ddam-D1,D1,20170712,000000,584,586,584,584,224057,0
ddam-D1,D1,20170715,000000,566,574,558,572,31603,0
ddam-D1,D1,20170716,000000,548,572,548,557,34165,0
ddam-D1,D1,20170717,000000,557,557,543,543,7600,0
ddam-D1,D1,20170718,000000,540,595,540,562,32694,0
ddam-D1,D1,20170719,000000,546,584,546,562,12139,0
ddam-D1,D1,20170722,000000,567,567,549,553,12231,0
ddam-D1,D1,20170723,000000,567,589,567,574,3296,0
ddam-D1,D1,20170724,000000,578,579,557,557,40786,0
ddam-D1,D1,20170725,000000,565,592,564,582,180788,0
ddam-D1,D1,20170726,000000,567,595,567,591,16801,0
ddam-D1,D1,20170729,000000,595,606,577,604,69396,0
ddam-D1,D1,20170730,000000,627,627,620,627,49620,0
ddam-D1,D1,20170731,000000,642,642,633,642,108625,0
ddam-D1,D1,20170801,000000,673,673,628,672,98173,0
ddam-D1,D1,20170802,000000,626,677,626,665,60172,0
ddam-D1,D1,20170806,000000,686,686,634,634,111367,0
ddam-D1,D1,20170807,000000,683,683,624,632,60606,0
ddam-D1,D1,20170808,000000,655,655,607,607,42822,0
ddam-D1,D1,20170809,000000,643,643,592,592,31222,0
ddam-D1,D1,20170812,000000,628,628,582,582,46003,0
ddam-D1,D1,20170813,000000,571,591,571,572,46047,0
ddam-D1,D1,20170814,000000,608,608,566,594,17640,0
ddam-D1,D1,20170815,000000,568,606,566,597,16010,0
ddam-D1,D1,20170816,000000,591,608,591,608,7400,0
ddam-D1,D1,20170819,000000,574,607,571,571,6232,0
ddam-D1,D1,20170820,000000,574,597,574,574,3473,0
ddam-D1,D1,20170821,000000,582,584,566,584,4718,0
ddam-D1,D1,20170822,000000,583,583,557,557,62700,0
ddam-D1,D1,20170823,000000,583,583,562,582,42597,0
ddam-D1,D1,20170826,000000,553,569,541,569,11430,0
ddam-D1,D1,20170827,000000,582,582,541,573,14380,0
ddam-D1,D1,20170828,000000,552,552,547,552,13123,0
ddam-D1,D1,20170829,000000,572,592,562,592,111370,0
ddam-D1,D1,20170830,000000,606,606,563,563,84091,0
ddam-D1,D1,20170902,000000,561,585,561,584,6128,0
ddam-D1,D1,20170903,000000,597,597,554,584,27401,0
ddam-D1,D1,20170904,000000,584,584,558,559,19184,0
ddam-D1,D1,20170905,000000,572,574,562,562,20088,0
ddam-D1,D1,20170906,000000,563,579,557,557,7467,0
ddam-D1,D1,20170910,000000,547,565,547,565,8402,0
ddam-D1,D1,20170911,000000,552,571,552,571,4530,0
ddam-D1,D1,20170912,000000,571,571,551,551,6590,0
ddam-D1,D1,20170913,000000,547,567,540,540,56869,0
ddam-D1,D1,20170916,000000,532,567,532,551,2717,0
ddam-D1,D1,20170917,000000,540,572,540,556,22737,0
ddam-D1,D1,20170918,000000,571,580,571,579,55264,0
ddam-D1,D1,20170919,000000,580,594,562,590,59365,0
ddam-D1,D1,20170920,000000,565,589,565,589,12226,0
ddam-D1,D1,20170923,000000,564,565,558,558,56719,0
ddam-D1,D1,20170924,000000,558,576,558,560,13902,0
ddam-D1,D1,20170925,000000,560,584,560,581,3690,0
ddam-D1,D1,20170926,000000,559,584,559,582,29622,0
ddam-D1,D1,20170927,000000,582,599,574,592,207861,0
ddam-D1,D1,20171002,000000,595,595,569,569,28805,0
ddam-D1,D1,20171003,000000,569,574,557,557,31896,0
ddam-D1,D1,20171004,000000,554,583,554,580,78383,0
ddam-D1,D1,20171007,000000,573,573,572,572,2210,0
ddam-D1,D1,20171008,000000,545,551,544,544,20783,0
ddam-D1,D1,20171009,000000,539,556,539,539,4177,0
ddam-D1,D1,20171010,000000,548,551,540,551,28273,0
ddam-D1,D1,20171011,000000,546,570,546,548,31997,0
ddam-D1,D1,20171014,000000,540,540,530,530,41747,0
ddam-D1,D1,20171015,000000,519,533,519,520,64566,0
ddam-D1,D1,20171016,000000,519,545,519,545,24299,0
ddam-D1,D1,20171017,000000,528,528,528,528,10281,0
ddam-D1,D1,20171018,000000,528,528,507,520,15234,0
ddam-D1,D1,20171021,000000,539,552,530,535,25077,0
